Time,Num,Latitude,Longitude,Diam
28-Nov-2008 12:00:00,147,69.5544554455446,-2.20792079207921,370.39603960396
28-Nov-2008 15:00:00,147,68.3399339933993,-3.99009900990099,406.699669966997
28-Nov-2008 18:00:00,147,67.1518151815182,-5.77227722772277,400.759075907591
28-Nov-2008 21:00:00,147,66.6035353535353,-6.39646464646465,415.858585858586
29-Nov-2008 00:00:00,147,66.2004310344828,-7.09913793103448,507.395209580838
29-Nov-2008 03:00:00,147,65.5735294117647,-7.5,620.568862275449
29-Nov-2008 06:00:00,147,64.6911764705882,-7.5,733.74251497006
04-Feb-2009 21:00:00,153,72.6575,1.1025,351.1
05-Feb-2009 00:00:00,153,72.2075,-2.0475,405.1
05-Feb-2009 03:00:00,153,71.3343137254902,-3.97549019607843,410.980392156863
05-Feb-2009 06:00:00,153,70.5592592592592,-4.92592592592593,419.259259259259
05-Feb-2009 09:00:00,153,69.585593220339,-5.70338983050847,448.135593220339
05-Feb-2009 12:00:00,153,68.8420289855073,-6.57246376811594,485.652173913043
05-Feb-2009 15:00:00,153,67.906862745098,-7.59313725490196,407.391304347826
05-Feb-2009 00:00:00,154,66.6274509803922,0.627450980392157,231.693121693122
05-Feb-2009 03:00:00,154,63.0980392156863,-2.90196078431372,307.883597883598
05-Feb-2009 06:00:00,154,61.6111111111111,-3.46296296296296,384.074074074074
05-Feb-2009 09:00:00,154,61.1483050847458,-3.5,439.237288135593
05-Feb-2009 12:00:00,154,60.6420289855073,-3,474.202898550725
05-Feb-2009 15:00:00,154,59.5985507246377,-3,369.855072463768
26-Feb-2009 12:00:00,159,71.0799180327869,14.1598360655738,135.636363636364
26-Feb-2009 15:00:00,159,70.7110655737705,13.422131147541,233.818181818182
26-Feb-2009 18:00:00,159,70.36,12.65,332
26-Feb-2009 21:00:00,159,70.1609929078014,11.8262411347518,428.262411347518
27-Feb-2009 00:00:00,159,69.6503546099291,11.1879432624113,421.879432624114
27-Feb-2009 03:00:00,159,68.8697916666667,10.1739583333333,369.583333333333
27-Feb-2009 06:00:00,159,67.9638888888889,10.0515873015873,300.515873015873
27-Feb-2009 09:00:00,159,67.4638888888889,10.765873015873,307.65873015873
27-Feb-2009 12:00:00,159,66.816,11.4033333333333,318.066666666667
27-Feb-2009 15:00:00,159,66.096,12.0033333333333,330.066666666667
26-Feb-2009 12:00:00,160,71.2077868852459,5.65983606557377,190.084745762712
26-Feb-2009 15:00:00,160,70.2487704918033,4.92213114754098,235.847457627119
26-Feb-2009 18:00:00,160,69.35,4.15,281.610169491525
26-Feb-2009 21:00:00,160,68.6524822695036,3.08687943262411,310
27-Feb-2009 00:00:00,160,67.3758865248227,3.40602836879433,310
27-Feb-2009 03:00:00,160,66.3046875,3.56510416666667,281.302083333333
27-Feb-2009 06:00:00,160,64.8984375,4.03385416666667,290.677083333333
27-Mar-2009 18:00:00,162,68.442,-8.58,398.4
27-Mar-2009 21:00:00,162,68.622,-6.78,434.4
28-Mar-2009 00:00:00,162,68.7806324110672,-6.40316205533597,462.094861660079
28-Mar-2009 03:00:00,162,68.8425742574257,-7.07178217821782,480
28-Mar-2009 06:00:00,162,68.5,-7.4639175257732,480
28-Mar-2009 09:00:00,162,68.5,-6.5360824742268,480
28-Mar-2009 12:00:00,162,68.5,-6.5,480
28-Mar-2009 15:00:00,162,68.4406716417911,-7.79664179104478,512.089552238806
28-Mar-2009 18:00:00,162,68.2391791044776,-8.80410447761194,485.223880597015
28-Mar-2009 21:00:00,162,68.6393939393939,-9,553.232323232323
29-Jan-2010 12:00:00,168,68.0702614379085,10.281045751634,371.40522875817
29-Jan-2010 15:00:00,168,67.7761437908497,9.10457516339869,365.522875816994
29-Jan-2010 18:00:00,168,67.5,7.94444444444444,360
29-Jan-2010 21:00:00,168,67.5,7.5,357.203647416413
30-Jan-2010 00:00:00,168,66.7489082969432,7.12445414847162,351.732522796353
30-Jan-2010 03:00:00,168,66.5,6.5,349.5
